http://query.nytimes.com/gst/fullpage.html?res=9804EEDE163AF935A25750C0A9649D8B63	ARTSBEAT; There's Much Light at Maastricht	MAASTRICHT, the Netherlands--The art dealers wanted fireworks to celebrate the 25th anniversary of the European Fine Art Fair here. But that idea was deemed too dangerous, so instead they settled for an installation of 20,000 cascading white LED lights that shimmers at the fair's entrance. The work of the American artist Leo Villareal, ''Cylinder
http://movies.nytimes.com/2012/03/16/movies/free-men-directed-by-ismael-ferroukhi.html	MOVIE REVIEW; In French Occupation, A Broader Resistance	Ismael Ferroukhi's new film, ''Free Men,'' takes place in Nazi-occupied Paris, by now a familiar setting for morally serious period dramas. The story this movie has to tell is a bit unusual, though: it concerns the efforts by Muslim North African residents of the city to protect Jews and aid the Resistance. Like Rachid Bouchareb's ''Days of Glory''
http://www.nytimes.com/2012/03/16/arts/music/traditional-irish-music-in-new-york-city.html	Embracing Irish Music, A New York Tradition	YOU step into the crowded establishment, and it hits you: a rousing set of reels, played by a pickup band in the corner. There's a fiddle, a guitar, a bodhran, a concertina, maybe a banjo or a flute or a tin whistle. Your foot starts tapping, you order a pint and you settle in for music summoning images of a damp, windswept isle across the
http://movies.nytimes.com/2012/03/16/movies/will-ferrell-in-casa-de-mi-padre.html	MOVIE REVIEW; The Grind House Of My Father	¿Por qué está hablando en español Will Ferrell en su nueva película? Well, in the Spanish-language comedy ''Casa de Mi Padre'' Mr. Ferrell, his hair darkened and his deadpan locked, stands knee-, sometimes bare-buttocked-deep in the corn. (Some call it maíz.) A quick-sketch routine stretched -- amusingly, absurdly, thinly -- to feature
http://movies.nytimes.com/2012/03/16/movies/detachment-starring-adrien-brody-directed-by-tony-kaye.html	MOVIE REVIEW; Substitute Teacher, Just Trying to Do Good by His Pupils	''Detachment,'' the latest provocation from Tony Kaye, the director of the neo-Nazi drama ''American History X'' and the graphic abortion documentary ''Lake of Fire,'' belongs to a subset of shockers that know exactly which nerves to prick to produce intense reactions. Like-minded movies determined to blow the lid off your complacency include Larry
http://www.nytimes.com/2012/03/16/arts/design/asia-week-in-new-york-includes-more-than-40-shows.html	ART REVIEW; Sacred, Sensual And Scholarly	New York never lacks for art, but as spring approaches, movable feasts of it seem to arrive in waves. Last week nearly a dozen fairs put extra servings of contemporary and Modern art on the table. Friday is the official beginning of Asia Week, a visual repast of more than 40 shows staged by New York and out-of-town dealers and spread mostly through
http://query.nytimes.com/gst/fullpage.html?res=9407E1D6143BF930A25750C0A9649D8B63	ARTSBEAT; 'Old Jews Telling Jokes'	One would be hard pressed to find a more honestly titled theater production than ''Old Jews Telling Jokes,'' an new Off Broadway show that promises to reinvent classic Jewish jokes and perform them on stage. Co-created by the authors Peter Gethers and Daniel Okrent and directed by Marc Bruni (''Fanny''), the project is inspired by the Web site
http://www.nytimes.com/2012/03/13/arts/music/new-albums-from-vcmg-brad-mehldau-trio-and-henry-cole.html	NEW MUSIC; New Albums From VCMG, Brad Mehldau Trio and Henry Cole and the Afrobeat Colective	VCMG ''Ssss'' (Mute) VCMG is a 30-year reunion of sorts for two synth-pop masters, Vince Clarke and Martin L. Gore, both songwriters who rarely sing. After writing nearly all of Depeche Mode's 1981 debut album, ''Speak & Spell,'' Mr. Clarke left the band, going on to start Yazoo (billed Yaz in the United States) and then Erasure. Mr. Gore stayed on
http://www.nytimes.com/2012/03/13/arts/music/new-york-youth-symphony-at-carnegie-hall.html	MUSIC REVIEW; Premiere for Cello and Orchestra, Inspired by a Poem	Through its invaluable First Music program, the New York Youth Symphony has commissioned works from more than 100 emerging composers since 1984. The orchestra's concert on Sunday afternoon at Carnegie Hall brought the premiere of ''That Blue Repair,'' a kind of mini-concerto by Chris Rogerson. Born in 1988, Mr. Rogerson is just a couple of years
http://query.nytimes.com/gst/fullpage.html?res=9904E0D7173BF930A25750C0A9649D8B63	ARTSBEAT; Ceremony in Iran for 'Separation' Director Is Canceled	A ceremony in Iran to honor the Academy Award-winning director Asghar Farhadi was canceled on Monday after the authorities there denied permission for the event, The Associated Press reported. Mr. Farhadi's film ''A Separation,'' about an Iranian husband and wife in a dispute over whether they should remain in their country, won the Academy Award
http://query.nytimes.com/gst/fullpage.html?res=9C0DE2D9143BF930A25750C0A9649D8B63	What's On Today	5:15 P.M. (Showtime) ALL GOOD THINGS (2010) Ryan Gosling, above, portrays David Marks, a fictional character based on Robert A. Durst, the son of the New York real estate developer Seymour Durst, in this film by Andrew Jarecki (''Capturing the Friedmans''). Kirsten Dunst is Katie, a stand-in for Robert's wife, Kathie, who disappeared in 1982 in a
http://query.nytimes.com/gst/fullpage.html?res=9904E4D8143BF930A25750C0A9649D8B63	ARTSBEAT; A Glimpse of Leonardo?	Efforts to find a lost masterpiece by Leonardo da Vinci behind a fresco by Giorgio Vasari in Florence's Palazzo Vecchio have shown possible signs of success, researchers in Italy say. According to a BBC report, the researchers claim to have discovered a black pigment also used in the Mona Lisa after tiny probes were sent through drilled holes in
http://query.nytimes.com/gst/fullpage.html?res=9401EEDC143BF930A25750C0A9649D8B63	ARTSBEAT; Showtime Sets Date For Two Series' Return	In the department of much-buzzed-about cable serials that don't take 17 months between seasons, Showtime said on Monday that new episodes of its hit drama ''Homeland'' will resume on Sept. 30, along with additional installments of its long-running thriller ''Dexter.'' ''Homeland,'' which is produced by Howard Gordon and Alex Gansa and adapted from
http://www.nytimes.com/2012/03/13/arts/dance/bolshoi-sends-alexei-ratmanskys-corsaire-into-cinemas.html	CRITIC'S NOTEBOOK; In a Pasha's Seraglio, Even Flowers Turn Frisky	The sublime and the ridiculous can coexist in disconcerting proximity. Witness Alexei Ratmansky's 2007 production for the Bolshoi Ballet of the 19th-century ballet ''Le Corsaire,'' which on Sunday was broadcast live to cinemas worldwide (including in Manhattan). Actually ''Le Corsaire'' (''The Pirate'') in any modern production is often ridiculous.
http://query.nytimes.com/gst/fullpage.html?res=9B02E3DF143BF930A25750C0A9649D8B63	ARTSBEAT; Brooklyn Museum To Honor 'First' Women	On April 18, as part of the fifth anniversary of the Brooklyn Museum's Elizabeth A. Sackler Center for Feminist Art, the museum will present the First Awards, given to 15 women who were first in their fields. Among the honorees are Sandra Day O'Connor; Jessye Norman; Toni Morrison; Connie Chung; the choreographer and director Susan Stroman; Faye
http://www.nytimes.com/2012/03/13/books/carry-the-one-a-novel-by-carol-anshaw.html	BOOKS OF THE TIMES; One Death That Haunts Many Lives	CARRY THE ONE By Carol Anshaw 253 pages. Simon & Schuster. $25. Carol Anshaw's beautifully observed new novel, ''Carry the One,'' begins with a terrible accident in the summer of 1983: very late at night, after Carmen and Matt's wedding, a car filled with some seriously stoned and sleepy wedding guests turns onto a two-lane road, accelerates
http://www.nytimes.com/2012/03/11/arts/music/nicolas-jaar-electronic-musician-and-student-at-brown.html	MUSIC; Between Semesters, Digital Innovation	ON a chilly February afternoon a line of people coiled around MoMA PS1 in Long Island City, Queens, and disappeared down the block. It was Super Bowl Sunday, but despite a smattering of Giants gear, the young-looking crowd had committed the day to ''From Scratch,'' a five-hour performance of continuous improvisation by Nicolas Jaar, an even
http://www.nytimes.com/2012/03/11/books/review/gods-without-men-by-hari-kunzru.html	Convergences	GODS WITHOUT MEN By Hari Kunzru 369 pp. Alfred A. Knopf. $26.95. One thing that struck me about the 9/11 footage shown during last year's anniversary was that in 2001, the people on New York City's sidewalks had no smartphones with which to record the events of the day. History may well look back on 9/11 as the world's last underdocumented
http://www.nytimes.com/2012/03/11/books/review/eminent-outlaws.html	LETTERS; 'Eminent Outlaws'	To the Editor: One work that John Leland's review of ''Eminent Outlaws,'' by Christopher Bram (Feb. 26), and apparently the book itself, fail to mention is ''A Separate Peace,'' by John Knowles. Although there is no explicit sex between the novel's two main characters (or indeed, between any of the characters), this book, widely assigned in
http://www.nytimes.com/2012/03/11/arts/television/the-persian-ness-of-shahs-of-sunset-on-bravo.html	TELEVISION; A New Persian Empire Plants a Personal Flag	IN the beginning there was the word ... Persian. It was imaginary, of a place that no longer exists, the realm of dusty maps and fairy tales and myths, and yet for my entire childhood it was who I was. We said ''Irani'' among Iranians, but when we were among Americans ''Persian'' was the name of the game. I said it because my parents said it. At
http://www.nytimes.com/2012/03/11/books/review/bookshelf-poetry.html	CHILDREN'S BOOKS; Bookshelf: Poetry	OUTSIDE YOUR WINDOW A First Book of Nature. By Nicola Davies. Illustrated by Mark Hearld. 108 pp. Candlewick Press. $19.99. (Picture book; ages 3 to 8) Reading poetry may seem an activity for the winter-bound and introverted, but this lovely collection, organized by season, urges children to dash outside, slamming the screen door behind them.
http://www.nytimes.com/2012/03/11/books/review/tomas-transtromers-poems-and-the-art-of-translation.html	ON POETRY; Versions	If you're a poet outside the Anglophone world, and you manage to win the Nobel Prize, two things are likely to happen. First, your ascendancy will be questioned by fiction critics in a major English-/language news publication. Second, there will be a fair amount of pushing and shoving among your translators (if you have any), as publishers attempt
http://www.nytimes.com/2012/03/11/books/review/new-fiction-by-richard-mason-anna-funder-and-others.html	Fiction Chronicle	HISTORY OF A PLEASURE SEEKER By Richard Mason. Knopf, $25.95. We learn in the first sentence of Mason's fourth novel that its hero, the dashing 24-year-old Piet Barol, is ''extremely attractive to most women and to many men.'' It's fair warning for the democratic dalliances that ensue. Living outside Amsterdam in 1907, Piet is tired of the
http://query.nytimes.com/gst/fullpage.html?res=9C02E3D8123EF932A25750C0A9649D8B63	Best Sellers: Combined Print & E-Book Fiction: Sunday, March 11th 2012	About the Best Sellers: These lists are an expanded version of those appearing in the March 11, 2012 print edition of the Book Review, reflecting sales for the week ending February 25, 2012. An asterisk (*) indicates that a book's sales are barely distinguishable from those of the book above it. A dagger (&#8224;) indicates that some retailers
http://query.nytimes.com/gst/fullpage.html?res=9807E4DE1F39F932A25750C0A9649D8B63	CORRECTIONS	An art entry last Sunday in the Week Ahead column misstated the dates for the Pulse Contemporary Art Fair. It is scheduled for May 3 to 6 at the Metropolitan Pavilion in Chelsea, not in early March.
http://query.nytimes.com/gst/fullpage.html?res=9B01E2D81039F932A25750C0A9649D8B63	WEEK AHEAD | POP/JAZZ	THERE'S a proud tradition of brotherly alliances in jazz, exemplified by a pair of engagements running from Tuesday through next Sunday. THE HEATH BROTHERS represent its gold standard, despite the death of its eldest member, the bassist Percy Heath, in 2005. Jimmy Heath, a saxophonist, and Tootie Heath, a drummer, have experienced more than a
http://www.nytimes.com/2012/03/08/arts/music/overcoming-the-disaster-at-jazz-at-lincoln-center.html	MUSIC REVIEW; From Japan, Percussive Gratitude	Amid a din of percussion and heavily amplified voices and instruments in the Rose Theater of Jazz at Lincoln Center on Tuesday evening came a remarkably understated moment. Not quiet, exactly, since it too was amplified, but simple, intimate, unexpected and soul wrenching. The program, ''Overcoming the Disaster: Gratitude From Japan to the World,''
http://www.nytimes.com/2012/03/08/arts/music/judy-kuhn-at-feinsteins-at-loews-regency.html	MUSIC REVIEW; Love and Happiness. And Then It's Complicated.	It would take courage for any performer to sing ''In Buddy's Eyes,'' the great Stephen Sondheim ballad from ''Follies,'' while standing only a few feet away from its definitive interpreter, Barbara Cook, who was in the audience. But at Feinstein's at Loews Regency on Tuesday evening Judy Kuhn did just that, putting her stamp on this fantasy of a
http://query.nytimes.com/gst/fullpage.html?res=9E04E3DC1438F93BA35750C0A9649D8B63	ARTSBEAT; Judy Blume Favorites Are to Be E-Books	Judy Blume books, those dog-eared paperbacks that have taught children and teenagers about the mysterious parts of growing up for more than four decades, will be released in e-book format, her publisher said on Wednesday. Beginning on Mar. 21, 13 of Ms. Blume's books, including ''Are You There God? It's Me, Margaret,'' ''Blubber'' and ''Starring
http://www.nytimes.com/2012/03/08/arts/music/robert-johnson-at-100-at-the-apollo-theater.html	MUSIC REVIEW; Celebrating a Faustian Bargain	The music and the mythology kept an unsteady covenant throughout ''Robert Johnson at 100'' at the Apollo Theater on Tuesday night. Late in the going there came a succinct embodiment of that tension in two versions of ''Hellhound on My Trail,'' one of the most venerated tunes of Johnson, the Delta bluesman. The first take was by Taj Mahal, singing
http://query.nytimes.com/gst/fullpage.html?res=9A04EEDD1F39F934A35750C0A9649D8B63	ARTSBEAT; Kennedy Center Announces New Season	Washington can take occasional breaks from politics this fall when the John F. Kennedy Center for the Performing Arts opens its 42nd season. On Tuesday, Michael M. Kaiser, the center's president, unveiled highlights of the 2012-2013 program, which include celebrations of Woody Guthrie's and Bob Marley's music; a new production of Fernec Molnár's
http://www.nytimes.com/2012/03/07/arts/dance/sarah-michelsons-devotion-study-1-at-whitney-museum.html	DANCE REVIEW; Five Figures Circling, Backward, Across a Blueprint of the Whitney	The crucial word in ''Devotion Study #1 -- The American Dancer,'' Sarah Michelson's contribution to the 2012 Whitney Biennial, is ''study.'' Like much of Ms. Michelson's work, this one is relentless, formally severe, unafraid to push repetition to extreme ends. But her focus here is even narrower, zoomed in on a detail from last year's acclaimed,
http://query.nytimes.com/gst/fullpage.html?res=9803E1DE1638F934A35750C0A9649D8B63	ARTSBEAT; Critic's Notebook: Looking Deeply at a Painting's Mystery	One of the many pleasures of going to art galleries regularly is that in addition to the formal exhibitions up front, art dealers often display unexpected gems off to the side, in project spaces, offices or even behind the reception desk: lost bits of history and unfamiliar early works by this or that artist. Recently, in the lull before the
http://theater2.nytimes.com/2012/03/07/theater/reviews/the-adventures-of-tom-sawyer-at-the-new-victory-theater.html	THEATER REVIEW; Merriment, Mischief And a Few Dead Critters	The ultimate American id boy is up to his old tricks in ''The Adventures of Tom Sawyer'' at the New Victory Theater, an amiable if slightly too well-behaved adaptation of Mark Twain's novel, by Laura Eason. First performed at Hartford Stage in 2010 and intended for audiences 8 and older, this buoyant production gives a decent account of the book.
http://query.nytimes.com/gst/fullpage.html?res=9E0CEFD71F39F934A35750C0A9649D8B63	ARTSBEAT; For Updike's Birthday, Some Rereleases	Random House will mark John Updike's birthday this month with the re-release of some of his most beloved works, including the ''Rabbit'' series, the publisher said on Tuesday. Mr. Updike, who was born on March 18, 1932, died in 2009 after a career that produced 60 books as well as essays, criticism and poetry. Random House will also release e-book
http://www.nytimes.com/2012/03/07/arts/music/lelisir-damore-at-the-metropolitan-opera.html	MUSIC REVIEW; Peasant Pitted Against Soldier	With its lurid pastel costumes and swirling onstage activity, John Copley's 1991 staging of ''L'Elisir d'Amore'' (''The Elixir of Love'') looks like an Easter egg display on steroids. Some of the cardboard sets and props could have been bought at a garage sale, and Nemorino sings his showpiece aria in what appears to be a forest of giant
http://query.nytimes.com/gst/fullpage.html?res=9E04E0D61F31F937A35750C0A9649D8B63	WEEK AHEAD | THEATER	MATT CHARMAN, a British writer in his early 30s, has had the kind of meteoric rise that usually happens only in the movies. Eight years ago he was working on a theater Web site when he got his big break, winning an award for his debut play, ''A Night at the Dogs.'' His second and third plays had their premieres at the Royal National Theater, where
http://movies.nytimes.com/2012/03/04/books/review/geoff-dyers-zona-examines-the-film-stalker.html	A Place of Our Deepest Desires	ZONA By Geoff Dyer 232 pp. Pantheon. $24. The jacket of Geoff Dyer's ''Zona'' describes it as ''A Book About a Film About a Journey to a Room.'' It is also a hall of mirrors in which the author watches himself watching (and remembers himself remembering) a movie that, according to his impressively detailed description, ends with a character looking
http://www.nytimes.com/2012/03/04/books/review/thomas-mallon-reimagines-watergate.html	Expletives Deleted	WATERGATE By Thomas Mallon 432 pp. Pantheon Books. $26.95. I'm fairly sure it's a faux pas to compare a novel and a television show, but I mean it as a compliment to both when I say that Thomas Mallon's new novel, ''Watergate,'' bears a certain resemblance to ''The West Wing.'' Like that much-loved NBC drama, ''Watergate'' shifts among various men
http://query.nytimes.com/gst/fullpage.html?res=9B01EEDB1230F937A35750C0A9649D8B63	ART	THERE'S no way around it. New York this week is knee deep in contemporary art fairs. There are over a dozen, most at ARMORY ARTS WEEK, and they come in several shapes and sizes. Most open Thursday, including the sprawling Armory Show at Piers 92 and 94, at 12th Avenue and West 55th Street; the trés chic Independent, at 548 West 22nd Street,
http://query.nytimes.com/gst/fullpage.html?res=9A01E4D8123EF937A35750C0A9649D8B63	Best Sellers: Combined Print & E-Book Nonfiction: Sunday, March 4th 2012	About the Best Sellers: These lists are an expanded version of those appearing in the March 4, 2012 print edition of the Book Review, reflecting sales for the week ending February 18, 2012. An asterisk (*) indicates that a book's sales are barely distinguishable from those of the book above it. A dagger (&#8224;) indicates that some retailers
http://www.nytimes.com/2012/03/04/movies/footnote-israeli-film-by-joseph-cedar.html	Ego and Envy, So It Is Written	THE world is full of unsung academics who toil all their lives in an obsessive quest for knowledge -- and a reputation-making breakthrough in their chosen field -- only to end up a footnote in someone else's brilliant career. Israel's contender for this year's foreign-language Academy Award was Joseph Cedar's ''Footnote,'' a tragicomic tale of
http://query.nytimes.com/gst/fullpage.html?res=9A00E5D8123EF937A35750C0A9649D8B63	Best Sellers: E-Book Nonfiction: Sunday, March 4th 2012	About the Best Sellers: These lists are an expanded version of those appearing in the March 4, 2012 print edition of the Book Review, reflecting sales for the week ending February 18, 2012. An asterisk (*) indicates that a book's sales are barely distinguishable from those of the book above it. A dagger (&#8224;) indicates that some retailers
http://www.nytimes.com/2012/03/04/books/review/an-ermine-in-czernopol-by-gregor-von-rezzori.html	Changing of the Guard	AN ERMINE IN CZERNOPOL By Gregor von Rezzori Translated by Philip Boehm 380 pp. New York Review Books. Paper, $16.95. The central character of ''An Ermine in Czernopol,'' Gregor von Rezzori's mid-20th-century masterpiece, first published in 1958, is not a person at all, but a city. Czernopol -- less an invented place than the distilled essence of a
